text,label
The women that caused the accident was on the cell phone and ran thru the intersection without pausing on the median .,1
"General Motors Corp.'s big defense and automotive electronics unit, GM Hughes Electronics, said net income fell 22 % in the third quarter, reflecting declining military spending and slumping GM vehicle production.",1
Testimony by a second witness has been delayed after allegedly threatened with death by the brother of the accused gunman,1
"Alcohol , substance abuse and poverty all lead to child abuse .",1
The compromise resolved the crisis through a series of secret negotiations involving Republican and Democratic politicians and various interest groups .,1
"Second, it was concluded that highly threatening situations minimize the effects of idiosyncratic motives, perhaps arousing a common defensive motive.",1
Quasi-static tensile tests were performed on the specimens using a screw driven Instron load frame .,0
A MAN has been charged with the murder of his mother and sister in Millom .,1
A less well-known debate swirls about patent and antitrust law interactions .,0
"Because the cooperate-cooperate outcome produces more wealth than any other, optional entry will increase social welfare.",1
The71-year-old man has already converted a room in the basement into an office .,0
"McCurry on Friday "" I want to be absolutely clear, to the extent there is any implication or the slightest suggestion that Mrs. Currie believes that the President or anyone else tried to influence her recollection, that is absolutely false and a mischaracterization of the facts. I am shocked and dismayed by the numerous leaks regarding Mrs. Currie's grand jury testimony. """,0
DOD/USAF/AFRCC initiated Federal SAR response activities for incidents that result in aeronautical distress .,1
You can get seventy percent discounts at the shopping malls.,0
Speeding is one of the more obvious causes of pedestrian accidents .,1
"This ''voice'' manipulation (Folger, 1977) is the most commonly used manipulation of procedural fairness in experimental studies.",0
"Professional counselors use a number of techniques , including conflict management seminars , peer mediation teams , student mentoring , group guidance activities and rumor control .",0
"However , appeals to patriotism and duty , as well as mass arrests and trials , encouraged the soldiers to return to defend their trenches , although the French soldiers refused to participate in further offensive action .",0
"A preliminary hearing for John Jenkin , 23 , charged with the murders of his mum Alice McMeekin , 58 , and sister Katie Jenkin , 20 , took place at Preston Crown Court this morning .",1
"Citing an example, Sgt. Derek Glenn, a spokesman for the Newark Police Department, said that of nine women who had been killed last year, suspects had been arrested in only four cases.",0
The casket has been moved into the mausoleum .,0
Anger in East Flatbush Persists Over Teenager ’ s Killing by the Police,1
"The gross proceeds from the sale of the notes, which will be due on Nov. 1, 2004, will be used to reduce existing debt and for general corporate purposes, the company said.",1
The servant who carves removes the fat with a spoon .,0
"One GOP source, reporting on a call from the chief of staff to a Republican leader, said Sununu lamented that "" the noose is tightening around my neck, and I need your help. """,0
"The judge should know to never ever trust a gnome with a law degree , because they are shifty shits and will lie to you with a twinkle in their eyes .",1
"I too , get a headache from wine , and was always told that it was the sulfites .",1
The boat departs from the harbour at approximately 08:30 to arrive in the channel 30 minutes later .,0
"A possible explanation is that the cooperation norm is more salient in the former than in the latter, due to the fact that in ""public,"" everyone observes punishments for norm violations.",1
This article discusses the ethics of the Soldier of Fortune ' s guns-for-hire advertisements that resulted in several murders across the United States .,1
"In composite trading Friday on the New York Stock Exchange, BellSouth shares fell 87.5 cents to $ 52.125.",0
"The high humidity caused by the rainfall damaged the seed of PU already mature while the good soil moisture allowed the seed of SO , TO and OO to fill better .",1
It isn't the balance sheet of the bank that is the problem on ``too big to fail.'',1
